Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Average_Spending_Per_Transaction,Preferred_Product_Category,Total_Spent
CUST-1545,55,Male,Makassar,145918333,7,1810441,Groceries,12673087
CUST-1546,38,Female,Bandung,51922938,5,2251078,Health & Beauty,11255390
CUST-1547,19,Male,Medan,87917519,7,948021,Health & Beauty,6636147
CUST-1548,29,Male,Medan,31618289,10,2858692,Fashion,28586920
CUST-1549,34,Male,Jakarta,37783141,14,1138200,Groceries,15934800
CUST-1550,21,Female,Surabaya,100972429,16,822080,Fashion,13153280
CUST-1551,26,Female,Surabaya,199203866,6,275411,Fashion,1652466
CUST-1552,65,Female,Makassar,22757474,20,437726,Books,8754520
CUST-1553,44,Female,Medan,45904987,19,1847403,Health & Beauty,35100657
CUST-1554,51,Female,Makassar,53230579,10,1484532,Electronics,14845320
CUST-1555,25,Female,Bandung,181542302,19,1295309,Groceries,24610871
CUST-1556,65,Female,Surabaya,75136960,7,740102,Health & Beauty,5180714
CUST-1557,22,Female,Makassar,177733491,17,883011,Fashion,15011187
CUST-1558,48,Male,Makassar,73693648,15,1514970,Fashion,22724550
CUST-1559,46,Male,Medan,69601993,9,1807837,Health & Beauty,16270533
CUST-1560,41,Female,Bandung,114364100,7,2070082,Electronics,14490574
CUST-1561,50,Male,Bandung,27854184,1,2044389,Electronics,2044389
CUST-1562,55,Male,Makassar,44368387,5,2296076,Groceries,11480380
CUST-1563,24,Female,Bandung,59072653,15,2939164,Fashion,44087460
CUST-1564,46,Male,Bandung,94457461,3,723979,Fashion,2171937
CUST-1565,50,Female,Medan,175625818,13,2972130,Electronics,38637690
CUST-1566,32,Female,Medan,113371660,20,1882004,Books,37640080
CUST-1567,57,Male,Bandung,114543846,8,1537687,Health & Beauty,12301496
CUST-1568,20,Male,Makassar,63099280,17,2956239,Groceries,50256063
CUST-1569,64,Male,Surabaya,154388027,11,2442082,Electronics,26862902
CUST-1570,60,Male,Makassar,184539239,19,1682162,Electronics,31961078
CUST-1571,51,Male,Makassar,84913738,16,91655,Books,1466480
CUST-1572,37,Female,Surabaya,155535539,15,2402620,Health & Beauty,36039300
CUST-1573,47,Male,Medan,173071388,15,2554539,Books,38318085
CUST-1574,59,Male,Makassar,38344084,19,882820,Fashion,16773580
CUST-1575,19,Female,Bandung,46603479,2,376353,Electronics,752706
CUST-1576,21,Female,Bandung,175191577,3,2851637,Groceries,8554911
CUST-1577,48,Male,Medan,23753884,10,2476360,Books,24763600
CUST-1578,43,Male,Medan,161959069,15,2635840,Fashion,39537600
CUST-1579,45,Male,Medan,78249976,12,656568,Groceries,7878816
CUST-1580,61,Female,Jakarta,71418145,10,1407832,Electronics,14078320
CUST-1581,24,Female,Jakarta,95660356,13,2835281,Fashion,36858653
CUST-1582,49,Male,Bandung,66110086,20,1377561,Groceries,27551220
CUST-1583,63,Female,Makassar,164183795,6,109503,Groceries,657018
CUST-1584,46,Male,Jakarta,21162036,14,681269,Health & Beauty,9537766
CUST-1585,22,Male,Makassar,46490745,8,1973755,Books,15790040
CUST-1586,23,Female,Surabaya,77449317,6,668603,Groceries,4011618
CUST-1587,38,Female,Bandung,155343887,20,2144826,Groceries,42896520
CUST-1588,56,Male,Jakarta,147430473,14,1377110,Books,19279540
CUST-1589,27,Female,Bandung,118371669,15,526501,Health & Beauty,7897515
CUST-1590,22,Male,Surabaya,178210642,13,2876731,Groceries,37397503
CUST-1591,26,Male,Surabaya,69694322,6,1754509,Books,10527054
CUST-1592,35,Male,Bandung,138021897,19,1152274,Books,21893206
CUST-1593,57,Male,Jakarta,48809702,4,2233939,Fashion,8935756
CUST-1594,58,Male,Bandung,68546158,13,65421,Electronics,850473
CUST-1595,55,Male,Makassar,115246896,2,1939781,Books,3879562
CUST-1596,53,Female,Makassar,121902140,8,577296,Fashion,4618368
CUST-1597,63,Male,Makassar,133841288,6,2710417,Electronics,16262502
CUST-1598,38,Female,Makassar,77518739,9,1934620,Fashion,17411580
CUST-1599,42,Male,Makassar,158043202,18,2729809,Groceries,49136562
CUST-1600,56,Male,Surabaya,81083619,10,2475889,Fashion,24758890
CUST-1601,51,Female,Jakarta,129408378,3,458718,Groceries,1376154
CUST-1602,36,Male,Jakarta,50291726,7,203033,Books,1421231
CUST-1603,47,Female,Medan,104363969,16,966970,Electronics,15471520
CUST-1604,50,Male,Bandung,53182757,14,837090,Fashion,11719260
CUST-1605,56,Male,Surabaya,145064534,18,1812346,Books,32622228
CUST-1606,45,Male,Surabaya,49612769,4,2971106,Books,11884424
CUST-1607,24,Male,Bandung,159513311,12,2340451,Health & Beauty,28085412
CUST-1608,62,Male,Bandung,56483698,3,746678,Groceries,2240034
CUST-1609,25,Female,Makassar,153094598,4,2570539,Books,10282156
CUST-1610,59,Male,Surabaya,116972430,17,1633587,Books,27770979
CUST-1611,59,Female,Surabaya,97382227,11,956545,Books,10521995
CUST-1612,53,Female,Bandung,169554015,14,1509976,Groceries,21139664
CUST-1613,64,Male,Bandung,30900778,15,929810,Books,13947150
CUST-1614,31,Female,Jakarta,42078264,6,851778,Health & Beauty,5110668
CUST-1615,45,Female,Makassar,108077809,9,2900567,Fashion,26105103
CUST-1616,46,Female,Medan,152530021,7,2469427,Fashion,17285989
CUST-1617,32,Male,Makassar,51064050,17,110276,Electronics,1874692
CUST-1618,44,Male,Surabaya,123288895,2,1602967,Fashion,3205934
CUST-1619,39,Female,Jakarta,96131367,15,1575864,Fashion,23637960
CUST-1620,47,Female,Bandung,142660444,1,117911,Electronics,117911
CUST-1621,43,Female,Medan,181165831,3,1316446,Books,3949338
CUST-1622,44,Male,Surabaya,103753717,15,1337506,Fashion,20062590
CUST-1623,64,Female,Medan,139173496,13,2155897,Fashion,28026661
CUST-1624,24,Male,Makassar,80632436,11,573219,Fashion,6305409
CUST-1625,38,Male,Jakarta,168690665,13,2983148,Health & Beauty,38780924
CUST-1626,45,Female,Makassar,129328988,7,2143505,Electronics,15004535
CUST-1627,38,Female,Bandung,98004476,13,2771732,Groceries,36032516
CUST-1628,60,Female,Jakarta,134880085,2,1962592,Electronics,3925184
CUST-1629,34,Male,Makassar,70676582,1,1786667,Electronics,1786667
CUST-1630,41,Male,Medan,38685565,9,1771287,Fashion,15941583
CUST-1631,27,Male,Jakarta,147688517,4,1525258,Books,6101032
CUST-1632,61,Female,Jakarta,118634298,5,1527280,Health & Beauty,7636400
CUST-1633,48,Male,Bandung,68129749,11,2325271,Health & Beauty,25577981
CUST-1634,22,Male,Bandung,23432173,15,1836140,Health & Beauty,27542100
CUST-1635,23,Female,Medan,151975855,16,2244333,Groceries,35909328
CUST-1636,23,Male,Medan,48231863,15,1458558,Groceries,21878370
CUST-1637,23,Male,Jakarta,126399696,3,525550,Books,1576650
CUST-1638,45,Female,Surabaya,137590393,3,787416,Electronics,2362248
CUST-1639,24,Male,Makassar,160301112,18,1974445,Fashion,35540010
CUST-1640,65,Female,Jakarta,196777703,8,1846771,Books,14774168
CUST-1641,65,Male,Medan,42818601,15,1614984,Health & Beauty,24224760
CUST-1642,41,Male,Jakarta,52002296,5,791952,Health & Beauty,3959760
CUST-1643,26,Female,Bandung,58484936,16,2368416,Health & Beauty,37894656
CUST-1644,53,Female,Makassar,125981394,9,2545157,Health & Beauty,22906413
CUST-1645,21,Male,Jakarta,127541763,6,732233,Groceries,4393398
CUST-1646,55,Male,Bandung,178526499,6,2326512,Groceries,13959072
CUST-1647,53,Female,Makassar,47305832,1,1878197,Books,1878197
CUST-1648,53,Female,Makassar,65291293,20,1650392,Groceries,33007840
CUST-1649,39,Male,Surabaya,37370569,4,1245493,Books,4981972
CUST-1650,60,Female,Bandung,117632656,6,2816586,Electronics,16899516
CUST-1651,25,Male,Makassar,73441845,10,2937990,Books,29379900
CUST-1652,44,Male,Surabaya,110900741,4,2903308,Fashion,11613232
CUST-1653,40,Male,Surabaya,73757822,18,1884981,Fashion,33929658
CUST-1654,60,Female,Jakarta,179708581,13,2709638,Groceries,35225294
CUST-1655,45,Female,Medan,128525511,6,1238029,Fashion,7428174
CUST-1656,64,Male,Medan,52953718,3,2994789,Health & Beauty,8984367
CUST-1657,21,Male,Makassar,82510467,1,2652047,Books,2652047
CUST-1658,36,Male,Makassar,134005666,9,466180,Health & Beauty,4195620
CUST-1659,56,Female,Makassar,153978850,5,417505,Health & Beauty,2087525
CUST-1660,37,Female,Jakarta,94764194,15,485419,Groceries,7281285
CUST-1661,40,Female,Surabaya,176207590,12,425968,Electronics,5111616
CUST-1662,24,Male,Medan,179356701,6,2774723,Books,16648338
CUST-1663,54,Female,Bandung,93275575,7,118897,Health & Beauty,832279
CUST-1664,50,Female,Medan,192827114,2,2634783,Groceries,5269566
CUST-1665,31,Female,Surabaya,127437406,18,1775031,Fashion,31950558
CUST-1666,27,Female,Surabaya,115589143,7,484845,Electronics,3393915
CUST-1667,60,Female,Bandung,147728644,15,2132073,Groceries,31981095
CUST-1668,48,Male,Jakarta,198959747,2,2666514,Health & Beauty,5333028
CUST-1669,32,Female,Medan,181910986,17,2334778,Groceries,39691226
CUST-1670,24,Male,Makassar,128567001,4,468180,Health & Beauty,1872720
CUST-1671,40,Male,Jakarta,150065798,13,2707197,Fashion,35193561
CUST-1672,53,Female,Makassar,157281788,10,1912704,Books,19127040
CUST-1673,41,Male,Medan,94864134,15,2161251,Books,32418765
CUST-1674,25,Male,Bandung,59560432,2,2487870,Fashion,4975740
CUST-1675,35,Female,Jakarta,142040084,20,186883,Health & Beauty,3737660
CUST-1676,54,Male,Medan,49000873,1,2850579,Groceries,2850579
CUST-1677,32,Female,Makassar,52800144,2,1265947,Fashion,2531894
CUST-1678,45,Female,Medan,87294046,13,1814295,Electronics,23585835
CUST-1679,53,Male,Surabaya,151356576,7,938651,Fashion,6570557
CUST-1680,57,Male,Surabaya,153485915,8,984823,Health & Beauty,7878584
CUST-1681,57,Female,Medan,81960753,12,1956855,Groceries,23482260
CUST-1682,61,Male,Makassar,188677063,8,2363527,Books,18908216
CUST-1683,59,Female,Surabaya,56133662,7,1648364,Fashion,11538548
CUST-1684,53,Male,Medan,27978846,3,530252,Electronics,1590756
CUST-1685,19,Male,Medan,46737080,1,870239,Books,870239
CUST-1686,56,Male,Makassar,34187463,14,2019537,Groceries,28273518
CUST-1687,60,Female,Surabaya,38314994,1,571941,Groceries,571941
CUST-1688,62,Female,Makassar,153717070,1,1520580,Electronics,1520580
CUST-1689,35,Male,Makassar,27180348,11,1995935,Groceries,21955285
CUST-1690,19,Female,Makassar,68075633,7,1781973,Groceries,12473811
CUST-1691,29,Male,Surabaya,122712258,3,2754736,Books,8264208
CUST-1692,35,Female,Surabaya,182291760,8,1710141,Electronics,13681128
CUST-1693,62,Male,Jakarta,107766552,4,81898,Books,327592
CUST-1694,37,Male,Bandung,60999933,6,1621369,Groceries,9728214
CUST-1695,39,Male,Medan,101269535,6,989258,Electronics,5935548
CUST-1696,40,Female,Bandung,186957930,2,2178864,Groceries,4357728
CUST-1697,18,Male,Makassar,187297733,14,1239523,Health & Beauty,17353322
CUST-1698,29,Male,Jakarta,45859361,17,1172434,Health & Beauty,19931378
CUST-1699,27,Female,Jakarta,40539944,4,2812711,Electronics,11250844
CUST-1700,54,Female,Medan,197457473,11,1159389,Groceries,12753279
CUST-1701,60,Female,Medan,159572723,11,1339315,Groceries,14732465
CUST-1702,43,Female,Bandung,152120578,18,1789447,Electronics,32210046
CUST-1703,22,Male,Bandung,145096783,7,2874028,Books,20118196
CUST-1704,27,Male,Surabaya,74205642,20,1063152,Electronics,21263040
CUST-1705,65,Male,Bandung,98802698,7,67438,Health & Beauty,472066
CUST-1706,58,Female,Bandung,197729299,18,1788776,Books,32197968
CUST-1707,19,Female,Makassar,153653756,13,187047,Health & Beauty,2431611
CUST-1708,23,Male,Jakarta,151600578,14,115137,Health & Beauty,1611918
CUST-1709,65,Male,Bandung,155504810,4,160087,Fashion,640348
CUST-1710,51,Female,Surabaya,90240237,8,693302,Health & Beauty,5546416
CUST-1711,31,Male,Bandung,165609623,7,1620371,Books,11342597
CUST-1712,42,Female,Makassar,112238622,4,2226689,Electronics,8906756
CUST-1713,44,Male,Medan,165097145,12,2566354,Electronics,30796248
CUST-1714,47,Female,Makassar,166732199,11,1381569,Groceries,15197259
CUST-1715,39,Female,Surabaya,24743358,6,1455469,Electronics,8732814
CUST-1716,28,Male,Medan,28482163,1,764754,Books,764754
CUST-1717,41,Male,Jakarta,135536339,13,2449928,Fashion,31849064
CUST-1718,37,Male,Surabaya,51979818,11,1853633,Fashion,20389963
CUST-1719,64,Male,Surabaya,122979860,1,1064313,Fashion,1064313
CUST-1720,38,Male,Bandung,140826964,13,2380940,Electronics,30952220
CUST-1721,54,Female,Surabaya,104438840,7,1691492,Health & Beauty,11840444
CUST-1722,56,Male,Jakarta,121022076,15,858076,Electronics,12871140
CUST-1723,23,Female,Jakarta,138797760,8,2634814,Electronics,21078512
CUST-1724,21,Male,Jakarta,143388033,3,2752953,Health & Beauty,8258859
CUST-1725,27,Female,Surabaya,29658608,9,1699694,Electronics,15297246
CUST-1726,28,Female,Makassar,28820735,20,266346,Groceries,5326920
CUST-1727,57,Female,Surabaya,67477956,12,2473693,Electronics,29684316
CUST-1728,21,Female,Bandung,169429039,2,1849786,Books,3699572
CUST-1729,61,Female,Jakarta,197009299,3,590521,Groceries,1771563
CUST-1730,23,Male,Bandung,101347907,7,2718724,Fashion,19031068
CUST-1731,35,Female,Jakarta,64062134,14,1687505,Books,23625070
CUST-1732,46,Male,Bandung,151930552,10,778623,Electronics,7786230
CUST-1733,60,Female,Medan,135610082,20,1740803,Groceries,34816060
CUST-1734,45,Female,Medan,56101412,16,1384312,Groceries,22148992
CUST-1735,49,Female,Jakarta,103875255,4,2219617,Fashion,8878468
CUST-1736,56,Male,Bandung,124442999,18,714560,Books,12862080
CUST-1737,46,Female,Surabaya,150850184,19,1884595,Groceries,35807305
CUST-1738,44,Male,Makassar,49362005,6,1018756,Books,6112536
CUST-1739,35,Female,Surabaya,172700911,9,467660,Electronics,4208940
CUST-1740,31,Female,Surabaya,151682009,4,579867,Health & Beauty,2319468
CUST-1741,50,Female,Makassar,197188496,20,2165007,Health & Beauty,43300140
CUST-1742,25,Female,Makassar,168655233,11,546491,Electronics,6011401
CUST-1743,40,Male,Bandung,164792041,13,2698455,Electronics,35079915
CUST-1744,45,Female,Makassar,173601514,5,2469835,Fashion,12349175
CUST-1745,25,Male,Medan,146115911,11,1694218,Books,18636398
CUST-1746,36,Male,Makassar,147751401,6,2681163,Fashion,16086978
CUST-1747,61,Male,Surabaya,170929287,11,1141484,Groceries,12556324
CUST-1748,61,Male,Jakarta,61959403,16,2369053,Electronics,37904848
CUST-1749,55,Female,Medan,156012232,3,717117,Fashion,2151351
CUST-1750,49,Female,Makassar,34961821,11,1402263,Health & Beauty,15424893
CUST-1751,51,Male,Makassar,125061563,1,904642,Electronics,904642
CUST-1752,60,Male,Jakarta,90703479,20,441137,Groceries,8822740
CUST-1753,37,Female,Bandung,152792638,19,441183,Books,8382477
CUST-1754,20,Female,Surabaya,178657464,15,157542,Fashion,2363130
CUST-1755,32,Female,Jakarta,121414298,13,1884676,Books,24500788
CUST-1756,43,Male,Bandung,185608483,17,98394,Health & Beauty,1672698
CUST-1757,56,Female,Surabaya,114694303,8,2687773,Fashion,21502184
CUST-1758,21,Female,Makassar,96353120,17,2538431,Electronics,43153327
CUST-1759,18,Male,Bandung,106028943,19,691932,Groceries,13146708
CUST-1760,31,Female,Jakarta,36488373,1,166678,Groceries,166678
CUST-1761,37,Male,Medan,27555648,8,2642497,Books,21139976
CUST-1762,31,Male,Jakarta,178501317,1,2330327,Groceries,2330327
CUST-1763,26,Male,Jakarta,32111393,20,380395,Electronics,7607900
CUST-1764,34,Female,Medan,54412904,4,2448277,Groceries,9793108
CUST-1765,36,Male,Bandung,118357460,10,1653922,Health & Beauty,16539220
CUST-1766,38,Male,Bandung,113650898,8,156073,Books,1248584
CUST-1767,25,Male,Jakarta,176757443,14,597558,Electronics,8365812
CUST-1768,18,Male,Jakarta,27220870,8,1952981,Books,15623848
CUST-1769,49,Male,Bandung,187813230,20,2711131,Health & Beauty,54222620
CUST-1770,65,Male,Medan,111605350,3,2698710,Electronics,8096130
CUST-1771,45,Female,Surabaya,122159388,2,1552069,Electronics,3104138
CUST-1772,29,Male,Medan,46132205,5,832469,Electronics,4162345
CUST-1773,26,Female,Makassar,134930155,12,1055466,Fashion,12665592
CUST-1774,42,Male,Jakarta,112648625,16,2786878,Electronics,44590048
CUST-1775,52,Male,Bandung,115929726,10,980108,Fashion,9801080
CUST-1776,63,Female,Medan,130576510,7,1295383,Groceries,9067681
CUST-1777,32,Female,Makassar,114293124,5,862977,Books,4314885
CUST-1778,50,Male,Makassar,35152978,13,2295702,Electronics,29844126
CUST-1779,53,Male,Jakarta,197500262,7,1078671,Fashion,7550697
CUST-1780,60,Female,Surabaya,85559692,2,1635895,Electronics,3271790
CUST-1781,40,Female,Surabaya,86468358,8,1142531,Fashion,9140248
CUST-1782,22,Female,Makassar,82980886,20,2815127,Groceries,56302540
CUST-1783,43,Female,Medan,193968409,15,267050,Health & Beauty,4005750
CUST-1784,65,Female,Makassar,103778579,11,1203286,Electronics,13236146
CUST-1785,20,Male,Jakarta,179056508,5,397973,Fashion,1989865
CUST-1786,45,Female,Jakarta,42801373,9,653013,Groceries,5877117
CUST-1787,19,Male,Surabaya,37582585,11,2681665,Fashion,29498315
CUST-1788,47,Female,Makassar,101849314,2,147059,Fashion,294118
CUST-1789,22,Male,Bandung,50728155,17,2727587,Groceries,46368979
CUST-1790,38,Male,Bandung,110622268,14,2479989,Electronics,34719846
CUST-1791,54,Male,Medan,65574769,10,483771,Health & Beauty,4837710
CUST-1792,45,Male,Medan,25291396,1,515280,Groceries,515280
CUST-1793,54,Male,Surabaya,164530162,8,1975721,Fashion,15805768
CUST-1794,43,Female,Jakarta,107541323,11,2549362,Groceries,28042982
CUST-1795,63,Female,Bandung,30033478,11,564575,Fashion,6210325
CUST-1796,58,Female,Bandung,143724421,8,499112,Books,3992896
CUST-1797,44,Female,Bandung,196568194,7,644900,Groceries,4514300
CUST-1798,36,Female,Bandung,133406742,18,1234735,Health & Beauty,22225230
CUST-1799,25,Female,Surabaya,172484600,2,1148885,Fashion,2297770
CUST-1800,43,Female,Makassar,158179787,8,807607,Fashion,6460856
CUST-1801,19,Male,Bandung,133057666,8,439135,Groceries,3513080
CUST-1802,38,Male,Jakarta,91569962,20,374561,Fashion,7491220
CUST-1803,28,Female,Bandung,25476693,13,2123013,Fashion,27599169
CUST-1804,57,Female,Medan,146084106,17,1565810,Groceries,26618770
CUST-1805,47,Male,Jakarta,177837159,11,922299,Groceries,10145289
CUST-1806,62,Female,Makassar,25969050,6,1689134,Health & Beauty,10134804
CUST-1807,41,Male,Bandung,104963668,15,472247,Groceries,7083705
CUST-1808,23,Female,Surabaya,121398163,1,2109558,Electronics,2109558
CUST-1809,45,Female,Surabaya,173103113,3,142094,Health & Beauty,426282
CUST-1810,24,Male,Bandung,124770570,16,1785372,Groceries,28565952
CUST-1811,33,Male,Medan,106549327,3,358599,Books,1075797
CUST-1812,45,Female,Surabaya,173689673,7,2090601,Groceries,14634207
CUST-1813,55,Female,Jakarta,46233034,2,2674303,Groceries,5348606
CUST-1814,43,Female,Medan,151092769,5,370078,Books,1850390
CUST-1815,51,Male,Makassar,46858760,7,932045,Health & Beauty,6524315
CUST-1816,23,Female,Makassar,75273093,5,2932897,Fashion,14664485
CUST-1817,43,Female,Surabaya,110185578,3,1811218,Electronics,5433654
CUST-1818,37,Female,Medan,153340318,6,1623930,Books,9743580
CUST-1819,65,Female,Surabaya,154960897,19,1365270,Health & Beauty,25940130
CUST-1820,39,Female,Makassar,199150483,18,2707308,Fashion,48731544
CUST-1821,32,Male,Surabaya,111144421,7,1941121,Books,13587847
CUST-1822,39,Male,Medan,64728653,8,725717,Books,5805736
CUST-1823,28,Male,Bandung,185041600,17,804162,Fashion,13670754
CUST-1824,22,Female,Makassar,100402028,3,1303069,Health & Beauty,3909207
CUST-1825,50,Female,Bandung,117531808,14,92531,Groceries,1295434
CUST-1826,58,Female,Medan,137035479,15,799425,Groceries,11991375
CUST-1827,25,Female,Makassar,74159168,10,2816841,Fashion,28168410
CUST-1828,51,Female,Surabaya,153399459,6,2429402,Groceries,14576412
CUST-1829,50,Male,Surabaya,190575753,7,2697500,Books,18882500
CUST-1830,30,Male,Surabaya,40218875,8,2594494,Books,20755952
CUST-1831,40,Female,Makassar,163836851,14,181912,Groceries,2546768
CUST-1832,40,Male,Makassar,77466690,6,541602,Electronics,3249612
CUST-1833,64,Female,Surabaya,97136421,20,1487851,Books,29757020
CUST-1834,59,Female,Surabaya,91177030,8,1504516,Fashion,12036128
CUST-1835,27,Female,Bandung,32759102,10,2079669,Groceries,20796690
CUST-1836,33,Male,Makassar,99811300,10,2625323,Fashion,26253230
CUST-1837,24,Male,Surabaya,173953288,19,2566552,Health & Beauty,48764488
CUST-1838,27,Male,Medan,127918395,15,2342114,Groceries,35131710
CUST-1839,34,Female,Surabaya,80635804,7,71032,Electronics,497224
CUST-1840,30,Female,Makassar,187657346,9,714328,Electronics,6428952
CUST-1841,29,Male,Surabaya,44684743,16,2238372,Books,35813952
CUST-1842,56,Male,Bandung,175207568,3,1117454,Fashion,3352362
CUST-1843,27,Male,Jakarta,45429860,12,560000,Health & Beauty,6720000
CUST-1844,59,Male,Makassar,178877459,13,858851,Fashion,11165063
CUST-1845,22,Male,Makassar,110419279,13,2592212,Health & Beauty,33698756
CUST-1846,29,Male,Jakarta,93380840,6,173963,Books,1043778
CUST-1847,58,Male,Surabaya,38057592,16,2297954,Groceries,36767264
CUST-1848,49,Male,Bandung,172049437,15,146629,Groceries,2199435
CUST-1849,47,Female,Surabaya,162556314,14,2222628,Books,31116792
CUST-1850,54,Male,Jakarta,147578881,17,2196412,Health & Beauty,37339004
CUST-1851,55,Female,Bandung,134650365,20,688985,Books,13779700
CUST-1852,46,Male,Medan,76301427,14,957255,Electronics,13401570
CUST-1853,61,Female,Medan,113232058,5,1580462,Groceries,7902310
CUST-1854,54,Female,Bandung,40578689,16,531457,Electronics,8503312
CUST-1855,59,Female,Medan,194895581,1,959986,Groceries,959986
CUST-1856,58,Female,Bandung,101026440,13,173721,Electronics,2258373
CUST-1857,57,Male,Surabaya,155463142,14,1423801,Fashion,19933214
CUST-1858,38,Male,Surabaya,100506215,3,631183,Health & Beauty,1893549
CUST-1859,58,Male,Jakarta,136208523,10,971744,Health & Beauty,9717440
CUST-1860,38,Female,Surabaya,198095300,20,399984,Groceries,7999680
CUST-1861,27,Female,Surabaya,164941074,18,2950787,Groceries,53114166
CUST-1862,46,Female,Jakarta,104115046,5,580916,Electronics,2904580
CUST-1863,22,Male,Makassar,73707756,18,1172356,Fashion,21102408
CUST-1864,48,Female,Makassar,131216635,6,1197840,Groceries,7187040
CUST-1865,46,Female,Bandung,127991841,9,2069871,Groceries,18628839
CUST-1866,58,Female,Makassar,87448378,13,885662,Fashion,11513606
CUST-1867,37,Male,Makassar,187762462,15,435749,Health & Beauty,6536235
CUST-1868,35,Female,Makassar,158343374,10,1511938,Books,15119380
CUST-1869,55,Male,Surabaya,141662627,15,2363146,Fashion,35447190
CUST-1870,21,Female,Makassar,166985186,10,2784369,Electronics,27843690
CUST-1871,40,Male,Surabaya,68479670,13,1284471,Health & Beauty,16698123
CUST-1872,50,Female,Surabaya,24993790,18,2008923,Books,36160614
CUST-1873,22,Male,Jakarta,188535572,20,2129543,Health & Beauty,42590860
CUST-1874,37,Male,Bandung,158572855,16,1878976,Books,30063616
CUST-1875,47,Male,Jakarta,70073664,3,2200237,Books,6600711
CUST-1876,46,Male,Medan,174845193,11,1727478,Health & Beauty,19002258
CUST-1877,20,Male,Surabaya,154003955,5,859728,Health & Beauty,4298640
CUST-1878,21,Male,Makassar,77164083,16,1098966,Health & Beauty,17583456
CUST-1879,41,Female,Makassar,197383816,7,775444,Fashion,5428108
CUST-1880,36,Female,Medan,145438631,5,879953,Groceries,4399765
CUST-1881,22,Male,Bandung,91923508,7,2931727,Groceries,20522089
CUST-1882,59,Male,Surabaya,191242053,1,1228946,Books,1228946
CUST-1883,23,Female,Medan,163000757,1,1697631,Groceries,1697631
CUST-1884,57,Male,Medan,184932728,17,481571,Health & Beauty,8186707
CUST-1885,56,Male,Medan,136427029,12,2497998,Health & Beauty,29975976
CUST-1886,50,Male,Surabaya,171965725,16,2514484,Groceries,40231744
CUST-1887,42,Male,Surabaya,188244197,13,1356882,Electronics,17639466
CUST-1888,47,Female,Surabaya,36074360,14,744799,Fashion,10427186
CUST-1889,55,Female,Surabaya,160195674,13,913321,Books,11873173
CUST-1890,53,Female,Jakarta,73861044,12,2096114,Electronics,25153368
CUST-1891,65,Female,Medan,117784236,13,1868111,Health & Beauty,24285443
CUST-1892,20,Female,Jakarta,144147824,16,1921321,Health & Beauty,30741136
CUST-1893,46,Female,Bandung,59659645,10,1827283,Groceries,18272830
CUST-1894,54,Female,Medan,84524890,19,2551188,Books,48472572
CUST-1895,59,Female,Surabaya,60392194,3,1189483,Health & Beauty,3568449
CUST-1896,30,Male,Surabaya,100604637,14,1386928,Books,19416992
CUST-1897,38,Female,Surabaya,136873787,2,2662677,Electronics,5325354
CUST-1898,56,Female,Jakarta,130128401,4,501135,Fashion,2004540
CUST-1899,48,Female,Surabaya,105537810,13,2597182,Books,33763366
CUST-1900,50,Male,Medan,37294632,19,1656610,Fashion,31475590
CUST-1901,27,Male,Makassar,190168614,6,1850669,Groceries,11104014
CUST-1902,21,Female,Medan,74642194,7,887689,Books,6213823
CUST-1903,46,Female,Bandung,130713085,14,2428766,Books,34002724
CUST-1904,24,Female,Medan,91654752,9,1530234,Fashion,13772106
CUST-1905,39,Male,Surabaya,97052947,12,1618503,Books,19422036
CUST-1906,63,Female,Medan,193420755,17,2703729,Fashion,45963393
CUST-1907,23,Male,Medan,63106522,16,319552,Fashion,5112832
CUST-1908,50,Female,Jakarta,88839369,12,1934934,Groceries,23219208
CUST-1909,59,Female,Makassar,181392059,2,751493,Electronics,1502986
CUST-1910,29,Female,Medan,83385619,13,191599,Electronics,2490787
CUST-1911,20,Female,Bandung,128948809,14,2194785,Groceries,30726990
CUST-1912,33,Female,Medan,84017407,8,1111425,Fashion,8891400
CUST-1913,63,Female,Makassar,50483148,8,2511508,Groceries,20092064
CUST-1914,46,Male,Makassar,60255185,16,1768860,Health & Beauty,28301760
CUST-1915,46,Male,Makassar,71517062,2,1280917,Health & Beauty,2561834
CUST-1916,51,Male,Makassar,27436783,12,2582865,Fashion,30994380
CUST-1917,51,Male,Makassar,85924152,1,2755736,Health & Beauty,2755736
CUST-1918,57,Female,Jakarta,103360099,5,2275070,Electronics,11375350
CUST-1919,28,Female,Makassar,144596921,9,1527457,Fashion,13747113
CUST-1920,41,Male,Jakarta,150293833,20,1720619,Fashion,34412380
CUST-1921,41,Male,Medan,170276881,15,175577,Fashion,2633655
CUST-1922,36,Female,Medan,137073537,5,530876,Groceries,2654380
CUST-1923,42,Female,Jakarta,133284896,9,804573,Groceries,7241157
CUST-1924,44,Female,Surabaya,193656814,8,1403422,Electronics,11227376
CUST-1925,39,Female,Makassar,29933114,20,1850978,Fashion,37019560
CUST-1926,61,Female,Makassar,74221414,19,829783,Fashion,15765877
CUST-1927,56,Female,Medan,62777468,6,1550489,Fashion,9302934
CUST-1928,21,Male,Jakarta,93205560,1,1078938,Health & Beauty,1078938
CUST-1929,58,Male,Makassar,56622818,4,354675,Electronics,1418700
CUST-1930,59,Female,Medan,27822711,3,952547,Fashion,2857641
CUST-1931,39,Male,Makassar,89362874,13,2805467,Fashion,36471071
